0.5	-3.039008247	0.0007757993435	-3.039199145	-3.03876189	-3.039156606	-3.038847299	-3.039296311	-3.039124627	-3.038903945	-3.038729306	-3.039109082	-3.038958023	-3.039308441	-3.03918816	-3.038910805	-3.039253338	-3.038858711	-3.038968285	-3.03884007	-3.038800239	-3.038954534	-3.038996132	
0.75	-1.011006842	0.000468348791	-1.011068495	-1.010793473	-1.011100996	-1.010928855	-1.011197361	-1.010986438	-1.010947667	-1.010968233	-1.011058326	-1.011039321	-1.011126249	-1.011083276	-1.010955261	-1.011214303	-1.010822753	-1.010978576	-1.010875908	-1.010963807	-1.011042313	-1.010985232	
1	-0.4585702279	0.0006394028888	-0.45855753	-0.458279105	-0.4586543807	-0.4585452187	-0.4584522363	-0.4587194141	-0.4586888414	-0.4582790945	-0.4586143934	-0.4586531597	-0.4588683512	-0.4587849055	-0.4584647149	-0.4586909112	-0.4585660683	-0.4585459292	-0.4586136835	-0.4584939594	-0.458507161	-0.4584254995	
1.5	-0.1484259174	0.001030108818	-0.148331434	-0.1479051911	-0.1483387154	-0.148114748	-0.1481712111	-0.148472413	-0.1487635004	-0.1486246615	-0.1486159938	-0.1487940484	-0.1485375725	-0.1482951339	-0.1484677052	-0.1482956066	-0.1483771388	-0.1481479921	-0.1483997125	-0.148664555	-0.1488170634	-0.148383951	
2	-0.07198676684	0.003004127729	-0.07383821604	-0.07171002322	-0.07178224606	-0.07276737499	-0.07137384591	-0.07230342473	-0.07189303028	-0.07138060029	-0.07123974093	-0.07176391626	-0.07180143622	-0.07368616881	-0.07149835289	-0.07199795166	-0.07205670271	-0.07146410217	-0.07176821197	-0.07140670795	-0.07182767347	-0.07217561018	
2.5	-0.03270480339	0.008636945741	-0.03235340549	-0.03358205048	-0.03147779754	-0.03657893472	-0.0354176935	-0.02941559001	-0.03134406049	-0.03159097316	-0.03472453836	-0.03274443073	-0.03475775642	-0.02874170972	-0.03520245048	-0.03209716916	-0.03140908318	-0.0340894037	-0.03226322301	-0.03304370652	-0.0304014709	-0.03286062021	
3	-0.07686196895	0.02970069795	-0.06421346678	-0.08537766261	-0.07573852755	-0.07257119196	-0.07826338256	-0.0822168967	-0.0664679002	-0.06121324567	-0.08134394798	-0.07897229554	-0.07730900003	-0.08429712286	-0.07323700404	-0.07997024165	-0.07679825088	-0.07982701878	-0.07159048437	-0.0765967064	-0.08549903743	-0.08573599505	
3.5	-0.061991881	0.06567370895	-0.06002660868	-0.06645493533	-0.05101826976	-0.08636051891	-0.05637718403	-0.07644199866	-0.03339101805	-0.05141279141	-0.05230132727	-0.06841237879	-0.05373971771	-0.03540672831	-0.05563137937	-0.04820579892	-0.08604590825	-0.05865057788	-0.07662877841	-0.07063231695	-0.06634247354	-0.0863569097	
4	-0.1018302055	0.1969268553	-0.1269185212	-0.06398662525	-0.09535143248	-0.1658136349	-0.06455887996	-0.1458150936	-0.1436654803	-0.1380349139	-0.1248590293	-0.1560742353	-0.05655630749	-0.1392819312	0.005990052917	-0.08430099082	-0.1578239593	-0.1030943645	-0.0790596378	-0.07743145395	-0.08851914189	-0.03144852985	
4.5	-0.1531964792	0.7478506675	-0.3095039262	-0.04909418514	-0.4440007362	-0.260084026	-0.03458723534	0.1127674846	-0.1484202019	-0.05552978125	-0.3333813987	-0.1331379512	-0.06358449995	-0.2696730794	-0.1352977817	0.160525493	-0.204918434	-0.4459993966	0.152538676	-0.3195455136	-0.1466182761	-0.1363848143	
5	1.868982083	1.532440793	1.990532752	1.788117715	1.5844988	2.257622045	1.790794534	2.729057872	1.457807106	2.201307666	2.357305053	1.596864216	1.849376729	1.759573025	1.907306335	2.251713709	1.812934788	1.646663934	1.895083871	1.090018757	1.64443236	1.768630397	
