0.5	-0.2345422235	0.0008319563072	-0.2347095534	-0.2343313083	-0.2342690667	-0.2345477442	-0.2347189129	-0.2345051695	-0.2347005988	-0.2346563664	-0.2340431623	-0.2344824452	-0.2346835634	-0.2345577264	-0.2343861826	-0.2346265353	-0.2345040019	-0.2344793553	-0.2343377286	-0.2348238572	-0.2347649366	-0.2347162551	
0.75	-0.04753544174	0.0007479782441	-0.04762653262	-0.04747636996	-0.04739267175	-0.04733020283	-0.0477178255	-0.04740247475	-0.04736597647	-0.04764311764	-0.04709523202	-0.04761540093	-0.04755418301	-0.04755336131	-0.04761416084	-0.04749757817	-0.04744826033	-0.04756084154	-0.0474466377	-0.04772959556	-0.0478219252	-0.04781648663	
1	-0.009617788421	0.0006079848945	-0.009649593454	-0.00963756222	-0.009742103365	-0.009472036415	-0.00977682963	-0.009435327764	-0.009618648252	-0.009559000832	-0.009373975296	-0.00957301418	-0.009611902965	-0.009769307055	-0.009635970017	-0.009724733928	-0.009679789736	-0.009663703482	-0.009351134206	-0.009439750725	-0.009791941998	-0.009849442897	
1.5	0.005731429892	0.001865422424	0.005879674204	0.004633782999	0.005860903962	0.005531577605	0.005153283562	0.005832790722	0.005919843975	0.005552230086	0.005839784818	0.006035970762	0.00520396017	0.006480887251	0.005978460773	0.005798540301	0.005331692999	0.006153784005	0.006451241179	0.005774096442	0.005793526391	0.005422565625	
2	-0.00243796467	0.00392989086	-0.001753157895	-0.001783527344	-0.001965487224	-0.002857574122	-0.001635154294	-0.001548321633	-0.003995886662	-0.004213563851	-0.00183545501	-0.00304988553	-0.002126426143	-0.002257982706	-0.00348004433	-0.0002858476918	-0.002251284555	-0.002063818133	-0.002646250289	-0.003345185375	-0.002895043882	-0.002769396739	
2.5	0.01632204371	0.01182223109	0.01485487911	0.01832515159	0.0164149033	0.01632407123	0.01817421485	0.01597942666	0.01745658206	0.0161459564	0.01281216056	0.0113431986	0.01153205609	0.01838618908	0.01345419786	0.01498507853	0.02137627675	0.02080988174	0.02022294135	0.01648220905	0.01562852342	0.01573297601	
3	0.03330715919	0.03428616432	0.03385248551	0.02947884943	0.04253025838	0.03874126553	0.04630430323	0.03187288829	0.013189674	0.01915680578	0.03945716603	0.04406636963	0.03075089293	0.03763271435	0.03482211886	0.03977128474	0.02929951437	0.02904929094	0.03081072329	0.03668504539	0.0329169406	0.02575459245	
3.5	-0.1552033307	0.09046627457	-0.1644467458	-0.1598113883	-0.1645935613	-0.1378975705	-0.1724404966	-0.1392443304	-0.1870958991	-0.1728526814	-0.1710972829	-0.1596464972	-0.1466115444	-0.1720000273	-0.1750806304	-0.1370107268	-0.0943172843	-0.1594557552	-0.1412709387	-0.1671236653	-0.1555748412	-0.1264947466	
4	-0.04359531758	0.2143393629	0.02695341283	-0.07511640221	-0.02880375698	-0.09804419705	-0.1021959009	-0.08891488993	0.001299520914	-0.02394231588	-0.02082283798	-0.06596842566	0.04599753916	-0.06470563071	-0.008058086385	-0.08261728913	-0.09777805099	0.03260900485	-0.006348299558	-0.01250734991	-0.07654835363	-0.1263940425	
4.5	0.167914674	0.7068295864	0.4813465897	0.3577925776	0.04767238835	0.2078404288	0.04210724372	-0.03759030522	-0.07938835746	0.1696533107	0.03263029652	0.4118087012	0.2391560351	0.1781619944	0.2845473852	-0.09395150006	0.1391420066	-0.04178980187	0.1484110427	0.3017459478	0.3058744508	0.263123046	
5	-0.5113565314	1.268158481	-0.719040778	-0.3732372694	-0.2324196835	-0.579524909	-0.7166620611	-1.085540875	-0.3705265781	-0.4503133032	-0.6163035086	-0.4013737838	0.0558467752	-0.5049460466	-0.2149551377	-0.6918472395	-0.3741443544	-0.6173738074	-0.04815925629	-1.104102746	-0.392790589	-0.7897154768	
