0.5	-2.945533576	0.0009841394259	-2.945591213	-2.945300966	-2.945376535	-2.945477251	-2.946125956	-2.945804663	-2.945732718	-2.945385183	-2.945437785	-2.945543056	-2.945657679	-2.945336205	-2.945395799	-2.945733382	-2.945373824	-2.945248205	-2.945280693	-2.945801958	-2.945737567	-2.94533088	
0.75	-0.9499237748	0.0005453738047	-0.9499329306	-0.9498290588	-0.9499207326	-0.9499790769	-0.9501620506	-0.9500411987	-0.9501718676	-0.9497886051	-0.9497969091	-0.9499523788	-0.9499471217	-0.9498643605	-0.9498187873	-0.9500418795	-0.9498014449	-0.9497899328	-0.9497960922	-0.9500982258	-0.9499702246	-0.9497726173	
1	-0.4159977145	0.0005610090594	-0.4159886478	-0.4158964674	-0.4158734117	-0.41606255	-0.4159751401	-0.4159200267	-0.4161321336	-0.4159188387	-0.4159002486	-0.4162281267	-0.4162030515	-0.4160786838	-0.4159039899	-0.4160430218	-0.4159931091	-0.4157185462	-0.4160277435	-0.4161866718	-0.4160735428	-0.4158303389	
1.5	-0.1222621281	0.001095393005	-0.1219176543	-0.1221024366	-0.1216449825	-0.1224338268	-0.1223633395	-0.122481086	-0.1225347061	-0.122059545	-0.1224020959	-0.1223243058	-0.1220089864	-0.1222917346	-0.1222662112	-0.1226753352	-0.1221163741	-0.1222003158	-0.1222692086	-0.122735804	-0.1223081386	-0.1221064744	
2	-0.04768507881	0.002669584139	-0.04838525521	-0.04817690755	-0.04759418993	-0.04748467822	-0.04789757291	-0.04725948973	-0.04681992101	-0.04774696404	-0.04801288976	-0.04837742148	-0.04771316626	-0.04891706528	-0.04769600168	-0.04755229382	-0.04822440139	-0.04722764754	-0.04738541246	-0.04813553111	-0.04689230858	-0.04620245835	
2.5	-0.02236313363	0.007939431651	-0.02219190232	-0.02347176897	-0.0228833933	-0.01993090416	-0.02247367958	-0.01942076075	-0.02435274229	-0.02225926186	-0.02321699733	-0.02518471374	-0.02182619441	-0.0206474913	-0.02514742021	-0.01880469754	-0.02095273405	-0.02299490457	-0.02101126541	-0.02426641717	-0.02468898741	-0.02153643625	
3	0.004059773385	0.02171602177	0.003542500123	0.001059988869	0.006449194901	0.001214222178	0.00844658951	-0.00358931178	-0.0005951987422	0.004742053676	0.009798686059	-0.001416612234	0.009675562684	0.006766520268	0.001905096661	-0.004929087127	0.002995140707	0.006275702263	0.003609715485	0.006774104312	0.001520755909	0.01694984398	
3.5	-0.02081509891	0.06463360014	-0.02065123195	-0.03528476071	-0.02580404238	-0.0125123487	-0.03946920797	-0.01291764863	-0.0203470093	-0.01202769434	-0.03126973172	-0.03611491723	-0.0315518259	-0.02784969619	0.01109264106	-0.006275371052	0.01618108426	-0.02670713078	-0.02056889214	-0.02664893872	-0.01645758388	-0.04111767193	
4	-0.03814353643	0.1412778574	-0.0607983739	0.02902412009	-0.03995148049	-0.05715782487	-0.06633770935	-0.03383186476	-0.03217892382	-0.1057104837	-0.008059170388	-0.04709541441	-0.07135000274	-0.03385685942	-0.0357294418	-0.07972199969	-0.03011382851	-0.04117951152	0.03616507324	-0.02355565216	-0.01577331146	-0.04565806903	
4.5	0.07123926407	0.3842878956	0.1362335813	0.06632829335	0.0677574273	0.07596014026	0.1163436393	0.08056138396	-0.06610983807	-0.05469197516	0.162433517	0.02121814544	0.1938891457	-0.01310788594	0.0503486295	-0.05076058811	0.2111524666	0.2001990422	-0.07872340175	0.1567072167	0.07305154084	0.07599480088	
5	-0.01949904964	1.210956645	-0.06593091397	0.08666350307	0.2712809186	-0.1321577425	-0.2084749429	0.3858151226	0.04773363827	0.02138174869	0.3469913979	0.1249799495	0.03784425357	0.1352352344	-0.2260774329	0.1965221568	-0.7636658744	-0.4286318259	-0.1378093182	0.1470538142	0.180649815	-0.4093844945	
