0.5	2.965599171	0.00105076163	2.965793158	2.96543576	2.966036646	2.965498589	2.965680746	2.965738657	2.965257789	2.965448844	2.965451911	2.965836722	2.965223921	2.965833738	2.965121246	2.965736246	2.965403874	2.965827856	2.96549551	2.965873233	2.965766082	2.965522881	
0.75	0.7498931759	0.000753252279	0.7500590682	0.7495867782	0.7499480613	0.7498590734	0.7499018695	0.7501286351	0.7500961937	0.7499300625	0.7499351347	0.750085263	0.7500800146	0.7500542972	0.7496733899	0.7497550598	0.7495962499	0.7497673838	0.7495910027	0.7499189486	0.7499964097	0.7499006223	
1	0.2871071636	0.001475212717	0.2869848995	0.2878974703	0.2864185654	0.2869273299	0.2873192704	0.2874953432	0.2863747798	0.2870351961	0.2873415839	0.2871498056	0.2869968869	0.2871767354	0.2871662037	0.2870642701	0.2872225593	0.2868039933	0.2870947024	0.2873613292	0.2868790216	0.2874333269	
1.5	0.07318670468	0.002555367032	0.07262428998	0.07393975317	0.07285017852	0.07319505435	0.07278926318	0.0735825692	0.07360683094	0.07339135406	0.07318151288	0.07301921014	0.07297018347	0.07335680047	0.07237568048	0.07187092584	0.07332736302	0.07359136905	0.07329680156	0.07356032246	0.07256064168	0.07464398907	
2	0.01772503834	0.007503293291	0.02137921244	0.01910822021	0.01805010681	0.01365250927	0.01618935803	0.01686945719	0.0175386907	0.017276168	0.02042817531	0.01541265857	0.01667753767	0.01773557498	0.01914530288	0.01815011787	0.01902401237	0.01878417443	0.01816261467	0.01628802859	0.01846041786	0.01616842895	
2.5	-0.01433956532	0.01861752533	-0.007846722728	-0.009627416836	-0.01613462644	-0.02195002466	-0.01755261056	-0.009130373914	-0.01797056076	-0.01846895946	-0.01599320909	-0.01406414536	-0.01116066169	-0.01385539072	-0.01546794165	-0.01414814669	-0.02303204291	-0.0164516007	-0.007443108956	-0.01535582114	-0.01084130075	-0.0102966414	
3	0.01184382137	0.05973874189	0.0105110333	0.0008209793403	0.02624614898	-0.002788546027	0.00192518835	0.03318569319	-0.006239398198	0.004924504773	0.02511432253	-0.01824648578	0.01807165827	0.01866513362	0.006313597126	0.01162186407	0.02202624675	0.03432592043	-0.001610194417	0.005656030839	0.02352041234	0.02283231794	
3.5	-0.2819583707	0.1456276276	-0.3272379788	-0.3013820582	-0.2630468246	-0.3333023625	-0.2885549657	-0.2749541188	-0.2734893232	-0.272529991	-0.2491849383	-0.2766788179	-0.2242569734	-0.3038973714	-0.3154556746	-0.2796705601	-0.2627769959	-0.3123800906	-0.3018999324	-0.3296751244	-0.2217219405	-0.2270713715	
4	-0.7356733021	0.4071302508	-0.854290648	-0.6357300802	-0.6549228692	-0.7993907706	-0.8493291052	-0.8517204198	-0.6312335241	-0.7412896944	-0.582326057	-0.698637121	-0.7050570853	-0.6658531036	-0.6158354462	-0.7386998839	-0.7709985595	-0.8141481355	-0.7976348356	-0.8174760321	-0.6041691653	-0.8847235059	
4.5	-1.058677319	0.9437019024	-1.224338481	-1.404164332	-1.075852818	-1.184071392	-1.01843799	-1.044749637	-0.7120905581	-0.9299857583	-0.8913348423	-1.026615959	-1.067164295	-1.425490292	-0.5259890917	-1.439527381	-1.173322245	-0.8967895151	-1.039704346	-1.05221886	-1.043777915	-0.9979206793	
5	-2.706641432	3.245251322	-2.870793297	-2.432169123	-1.6980372	-3.836485705	-2.509501287	-2.223745259	-1.945427395	-3.09833506	-1.779910721	-3.532272166	-3.123340422	-2.776609358	-3.954949949	-3.168381255	-1.985447554	-2.727720924	-3.804362966	-1.764391505	-1.599070434	-3.301877061	
