0.5	-2.546917232	0.0006177162859	-2.547117605	-2.546916505	-2.547080562	-2.546756341	-2.546852474	-2.546994063	-2.547018243	-2.546859494	-2.54663277	-2.547095501	-2.547020974	-2.546673954	-2.546971979	-2.546920941	-2.547076689	-2.546792613	-2.546766888	-2.546841603	-2.547085092	-2.546870348	
0.75	-0.7184399149	0.0004047224904	-0.7184664483	-0.7184123648	-0.7185612179	-0.7183395239	-0.7183333204	-0.7185436863	-0.7186347743	-0.7183755809	-0.7183079793	-0.7185420392	-0.7185225115	-0.7183839578	-0.7185230503	-0.7184635168	-0.718369969	-0.7183022298	-0.7183352581	-0.7184424189	-0.718477597	-0.7184608533	
1	-0.2692215537	0.0003223060058	-0.2692222173	-0.2692103567	-0.2691586021	-0.2693602571	-0.2691495526	-0.2692915842	-0.2692468558	-0.269262334	-0.2691046363	-0.2693045238	-0.2693105672	-0.269253285	-0.2693407143	-0.269165373	-0.269181621	-0.2692345876	-0.2690931699	-0.2691384424	-0.2691811113	-0.2692212827	
1.5	-0.05573835527	0.0007290371704	-0.05582399796	-0.05593707398	-0.05562974149	-0.05551661932	-0.05594789976	-0.05590274676	-0.05566979516	-0.05551103121	-0.05556379107	-0.0557665307	-0.05583188849	-0.05572659976	-0.05538493268	-0.05582670442	-0.05577659961	-0.05573109418	-0.05556702134	-0.05604357018	-0.05590134012	-0.0557081272	
2	-0.01417430148	0.002457180394	-0.01333828268	-0.014543459	-0.01380503597	-0.01456893512	-0.01471128781	-0.01473136596	-0.01355121441	-0.01371269719	-0.01366100712	-0.0140390804	-0.0143466039	-0.01429122901	-0.01403206718	-0.01547330537	-0.01506380772	-0.0139900674	-0.01347927888	-0.0137082714	-0.01373683035	-0.01470220273	
2.5	-0.000710844859	0.004325382666	-0.0002765958825	-0.001095841318	-0.001750003718	-0.001341537865	-0.002712727073	-0.000183119269	-0.00170368892	0.0007258966059	-0.0004782477362	0.0008318379996	-0.0007898337531	-0.0008652280816	-0.001394807049	0.001452280957	-0.000538075803	-0.0008444055207	-0.001225674794	-0.001426173743	-0.001241487263	0.0006405350467	
3	-0.005085370792	0.01263538563	-0.00437459108	-0.005157312831	-0.0006317256763	-0.005521222985	-0.00856732908	0.0007410438834	-0.003627297727	-0.00544114358	-0.009518263552	-0.00587540949	-0.01221191731	-0.006529364808	-0.006933587143	-0.0021230644	-0.002153522843	-0.002858967897	-0.005143352985	-0.004922870561	-0.005287489189	-0.00557002659	
3.5	0.03326251381	0.02529070244	0.04023943346	0.0310275886	0.02349131183	0.02540099176	0.03245577077	0.04155881408	0.03780778302	0.04026442729	0.02112500825	0.03097299839	0.03485929042	0.02975059545	0.02856302542	0.03639859135	0.03681099383	0.03939145331	0.03101192094	0.0392192223	0.02846431724	0.03643673851	
4	-0.0714585685	0.05749283152	-0.06510096683	-0.06283505026	-0.0772278415	-0.04687843939	-0.07512461102	-0.07589888138	-0.08755777821	-0.09668995571	-0.06226026654	-0.05955581073	-0.08437706161	-0.05637560617	-0.06652497757	-0.07983557368	-0.09951441812	-0.07450131254	-0.06866221696	-0.07066425253	-0.06152462431	-0.05806172502	
4.5	0.1596514147	0.1638847369	0.236578	0.1664062221	0.1840609286	0.1328438919	0.1972617262	0.1767238889	0.1676839488	0.1369085123	0.1392384374	0.1204773868	0.1712786589	0.1651126191	0.1866957819	0.1709679538	0.05678009803	0.128704632	0.1837752563	0.1165485677	0.2010911292	0.1538906538	
5	-0.1010876673	0.2775770315	-0.2070351885	-0.04094931232	-0.101890846	-0.1143577365	-0.05014888522	-0.03847348531	-0.1384909881	-0.1576907039	-0.05011326902	-0.1605307951	-0.1302338166	-0.08594873787	-0.02325248706	-0.0910447517	-0.02271472132	-0.2539930586	-0.1739690483	-0.09170316465	-0.05676302174	-0.03244932813	
